100 250
34 94 15602.104950
34 95 25680.359249
34 96 30672.487978
34 97 37151.191735
34 98 15827.807941
34 99 31592.625504
34 100 21658.534094
35 36 32314.217865
35 37 15342.175275
35 38 32275.229720
35 39 19410.776579
35 40 19145.179460
35 41 19492.982955
35 42 12927.072777
35 43 18075.655836
35 44 10540.719046
35 45 11053.960876
35 46 8123.386328
35 47 11313.362069
35 48 7006.537749
35 49 6773.630193
35 50 8164.951307
35 51 34456.516468
35 52 14262.741209
35 53 20824.532256
35 54 14838.552617
35 55 20354.618697
35 56 18634.043797
35 57 30430.371950
35 58 17034.036626
35 59 28413.902628
35 60 20932.351007
35 61 28348.936780
35 62 15674.340428
35 63 13583.200297
35 64 21104.705997
35 65 28168.799444
35 66 21523.977633
35 67 4697.207775
35 68 5192.532948
35 69 15440.474871
35 70 21793.731369
35 71 31667.617608
35 72 13324.957281
35 73 9336.419930
35 74 23394.842209
35 75 1241.893422
35 76 19243.795043
35 77 22923.689461
35 78 25606.398123
35 79 14069.645806
35 80 11191.477491
35 81 11324.594696
35 82 25838.625944
35 83 26081.014719
35 84 15944.985669
35 85 7042.140332
35 86 2070.714854
35 87 16956.313484
35 88 27882.061654
35 89 12044.358059
35 90 11535.474003
35 91 19979.813916
35 92 18360.353401
35 93 13850.984951
35 94 5608.440412
35 95 15479.033799
35 96 21113.060085
35 97 31188.684093
35 98 5196.941383
35 99 28952.726425
35 100 12535.052513
36 37 23613.991505
36 38 7717.542325
36 39 16012.712841
36 40 38279.346683
36 41 13662.097773
36 42 19408.797860
36 43 33702.733392
36 44 38826.058013
36 45 42003.520583
36 46 27128.139229
36 47 37409.270618
36 48 31252.685136
36 49 29454.137065
36 50 39781.894054
36 51 12396.997828
36 52 18443.372987
36 53 29591.253944
36 54 20531.149058
36 55 17362.426377
36 56 13923.296235
36 57 20333.165017
36 58 43101.290461
36 59 5308.148293
36 60 25291.513864
36 61 30369.161907
36 62 30243.138921
36 63 28070.379738
36 64 12121.362834
36 65 9395.679266
36 66 12289.739864
36 67 29044.836651
36 68 28105.283422
36 69 23377.396138
36 70 19412.549741
36 71 17127.193075
36 72 21517.597515
36 73 26880.386014
36 74 15518.576976
36 75 31876.902563
36 76 13334.137236
36 77 21056.843385
36 78 26750.665005
36 79 18273.008169
36 80 26365.587851
36 81 21444.274281
36 82 8354.668888
36 83 6239.763207
36 84 32894.290017
36 85 25286.028335
36 86 34346.868680
36 87 24489.690705
36 88 27305.581457
36 89 32107.265778
36 90 26049.985611
36 91 15832.520537
36 92 15550.507520
36 93 42978.199594
36 94 27169.063690
36 95 16997.164799
36 96 11521.706948
36 97 5166.342654
36 98 37048.077864
36 99 13715.247084
36 100 19875.869239
37 38 20384.010966
37 39 19008.754609
37 40 14782.006212
37 41 16256.876973
37 42 10088.285165
37 43 29210.367718
37 44 16686.816768
37 45 20905.018002
37 46 17082.324456
37 47 14689.301695
37 48 10088.544371
37 49 9035.904580
37 50 19701.789893
37 51 21062.497476
37 52 13331.530792
37 53 29198.354097
37 54 17693.232087
37 55 21292.489286
37 56 11282.170923
37 57 31848.080460
37 58 31963.361449
37 59 18479.713227
37 60 6149.485563
37 61 35123.058465
37 62 6717.823559
37 63 4521.834194
37 64 11769.801980
37 65 24249.480879
37 66 18168.287272
37 67 10645.176756
37 68 10273.262436
37 69 237.122989
37 70 24157.700122
37 71 16988.243869
37 72 16828.156397
37 73 18045.664487
37 74 9728.390950
37 75 15841.838556
37 76 14863.847374
37 77 26167.249898
37 78 10855.986887
37 79 11553.687759
37 80 4353.961597
37 81 13099.959442
37 82 15378.304624
37 83 18393.689498
37 84 9323.568981
37 85 10937.933956
37 86 17134.746030
37 87 23135.631995
37 88 33334.686402
37 89 8813.076408
37 90 19401.235397
37 91 19576.630976
37 92 16919.997842
37 93 29178.143712
37 94 13898.763180
37 95 9849.452761
37 96 12889.096119
37 97 24978.782851
37 98 17840.817977
37 99 27318.280320
37 100 11806.641846
38 39 19975.498744
38 40 34179.582115
38 41 16637.426446
38 42 19751.366209
38 43 37570.081434
38 44 36827.797495
38 45 40636.774847
38 46 28840.772196
38 47 35007.094794
38 48 29563.290032
38 49 27969.791857
38 50 38858.920252
38 51 4804.745056
38 52 20073.472069
38 53 34296.410019
38 54 23504.538454
38 55 21946.329694
38 56 14030.405557
38 57 27239.247972
38 58 45488.008976
38 59 5314.333040
38 60 20283.211663
38 61 36358.895954
38 62 26463.315077
38 63 24872.162513
38 64 11289.675117
38 65 16035.740537
38 66 16183.732390
38 67 28263.181565
38 68 27429.389238
38 69 20154.611903
38 70 24567.138120
38 71 9639.881043
38 72 24074.148556
38 73 28937.099881
38 74 10837.230010
38 75 32127.506304
38 76 15594.438037
38 77 26503.340256
38 78 20665.956640
38 79 19200.985596
38 80 24027.626436
38 81 22761.372121
38 82 6640.814091
38 83 9510.718109
38 84 29106.640755
38 85 25384.455703
38 86 34344.270355
38 87 28499.922540
38 88 33430.344685
38 89 29197.021703
38 90 28674.606857
38 91 20020.984712
38 92 18751.401688
38 93 44513.589097
38 94 27874.620112
38 95 17063.981905
38 96 11713.658876
38 97 12607.915538
38 98 36413.390743
38 99 20593.858128
38 100 20860.392771
39 40 32400.285866
39 41 3741.483314
39 42 9318.699997
39 43 17801.488179
39 44 28539.075369
39 45 30326.450990
39 46 12322.647809
39 47 28047.889896
39 48 21414.415384
39 49 19563.862042
39 50 27555.539498
39 51 24171.961259
39 52 6167.764486
39 53 14347.122706
39 54 4979.859311
39 55 2470.721303
39 56 9194.712952
39 57 12895.900616
39 58 27248.812486
39 59 14696.342454
39 60 24110.980303
39 61 17641.227913
39 62 24966.641159
39 63 22023.338403
39 64 11271.132414
39 65 9067.639663
39 66 3845.898063
39 67 17909.487527
39 68 16963.913018
39 69 18845.533354
39 70 5544.144382
39 71 25244.681927
39 72 6345.459650
39 73 11699.100500
39 74 17961.760454
39 75 18578.162282
39 76 5301.435893
39 77 7698.922583
39 78 27940.391880
39 79 7651.888863
39 80 18959.706098
39 81 8388.957398
39 82 14021.039946
39 83 10648.681335
39 84 27116.905199
39 85 13365.101308
39 86 21174.369995
39 87 8602.120224
39 88 15211.105819
39 89 24570.395319
39 90 10392.831073
39 91 618.327820
39 92 2129.760173
39 93 27627.935048
39 94 13802.565646
39 95 9215.917095
39 96 9856.183790
39 97 12977.182515
39 98 24595.723581
39 99 9638.191185
39 100 8167.560032
40 41 30305.580598
40 42 23092.909640
40 43 37104.122743
40 44 11103.182874
40 45 15545.829692
40 46 25694.880913
40 47 8789.522167
40 48 12636.702481
40 49 13967.853628
40 50 16760.036617
40 51 33673.302010
40 52 26256.613290
40 53 39093.926410
40 54 29656.272160
40 55 34373.281999
40 56 25882.547931
40 57 45216.472184
40 58 34875.311095
40 59 33054.506603
40 60 14153.610370
40 61 46154.711135
40 62 8067.736804
40 63 10639.503153
40 64 26551.709288
40 65 38780.300399
40 66 32369.358020
40 67 16501.210104
40 68 17102.674921
40 69 15013.160206
40 70 36865.391443
40 71 28119.314081
40 72 28372.556232
40 73 26964.169618
40 74 23387.543776
40 75 20322.603549
40 76 29102.583950
40 77 38615.172925
40 78 16140.352670
40 79 24777.736099
40 80 13452.704019
40 81 24742.887316
40 82 29954.213134
40 83 33175.631936
40 84 5485.588973
40 85 20322.649141
40 86 19569.969573
40 87 33998.434605
40 88 45028.907206
40 89 8040.433494
40 90 28994.016145
40 91 33010.836532
40 92 30485.112535
40 93 30489.572692
40 94 22023.738012
40 95 23879.653301
40 96 27648.139714
40 97 39751.268939
40 98 17259.177353
40 99 41461.070641
40 100 24317.294120
41 42 7533.056376
41 43 20933.208990
41 44 27669.555385
41 45 30010.237330
41 46 13513.511788
41 47 26853.404384
41 48 20233.669023
41 49 18345.411389
41 50 27438.608754
41 51 20651.040070
41 52 5234.013652
41 53 17912.726268
41 54 7003.605905
41 55 6162.221290
41 56 5647.320767
41 57 15741.108057
41 58 29510.890249
41 59 11464.807600
41 60 20935.051597
41 61 21368.704641
41 62 22573.282891
41 63 19723.657018
41 64 7539.539361
41 65 8939.953513
41 66 2155.365008
41 67 17128.696943
41 68 16153.651239
41 69 16070.612536
41 70 9219.040595
41 71 21511.900835
41 72 7869.015623
41 73 13220.302191
41 74 14270.087559
41 75 18855.944863
41 76 1615.450766
41 77 11374.202694
41 78 24548.377842
41 79 5900.687257
41 80 16906.263983
41 81 8191.975747
41 82 10435.124478
41 83 7716.773215
41 84 24894.690142
41 85 12773.193951
41 86 21425.273137
41 87 11901.794082
41 88 18882.508057
41 89 22742.894543
41 90 12448.528509
41 91 4065.504067
41 92 2114.494377
41 93 29326.755592
41 94 14018.211995
41 95 6467.933846
41 96 6114.702225
41 97 11717.999974
41 98 24541.810032
41 99 11160.353126
41 100 7101.635089
42 43 20504.160830
42 44 20211.124315
42 45 22830.473216
42 46 9493.761128
42 47 19325.031662
42 48 12718.768932
42 49 10830.155395
42 50 20446.372373
42 51 22574.971727
42 52 3281.990900
42 53 19536.690583
42 54 7658.560598
42 55 11412.021436
42 56 5784.366166
42 57 22192.751261
42 58 26149.410941
42 59 15551.685579
42 60 15795.900953
42 61 25084.418721
42 62 15682.944435
42 63 12721.974140
42 64 8462.899526
42 65 16446.582126
42 66 9686.469971
42 67 9822.646841
42 68 8853.474411
42 69 9962.568023
42 70 14153.909934
42 71 21217.260576
42 72 6981.336534
42 73 9942.605087
42 74 12745.458580
42 75 12575.947257
42 76 6748.414767
42 77 16116.628670
42 78 20138.801482
42 79 1692.745927
42 80 9644.168079
42 81 3683.266628
42 82 13155.535708
42 83 13192.223369
42 84 17798.679256
42 85 5885.839997
42 86 14976.866495
42 87 13293.738061
42 88 23246.930386
42 89 15336.381325
42 90 10527.357980
42 91 9925.243587
42 92 7400.067798
42 93 24797.148171
42 94 8127.336172
42 95 2688.786372
42 96 8242.870351
42 97 18713.136830
42 98 17660.298726
42 99 18506.057625
42 100 1850.437931
43 44 28231.176917
43 45 27027.044017
43 46 12200.723244
43 47 29344.258261
43 48 24544.913013
43 49 23539.813394
43 50 24001.569844
43 51 41461.757476
43 52 18422.450641
43 53 5754.749370
43 54 14191.525265
43 55 16366.890047
43 56 24672.412081
43 57 20470.289957
43 58 12046.122513
43 59 32375.851709
43 60 35354.047244
43 61 12643.083319
43 62 32338.057718
43 63 29624.376884
43 64 27431.608055
43 65 25441.385705
43 66 21641.932592
43 67 20899.482836
43 68 20550.753269
43 69 29179.565681
43 70 14887.456230
43 71 41355.657656
43 72 13989.334682
43 73 11167.545007
43 74 33080.438767
43 75 16854.186589
43 76 22041.799418
43 77 14074.497142
43 78 40007.157865
43 79 19966.216419
43 80 26415.707982
43 81 16831.480415
43 82 31241.061098
43 83 28427.737150
43 84 33296.587808
43 85 18413.360921
43 86 18203.225972
43 87 9219.280175
43 88 13821.276885
43 89 29522.138001
43 90 10000.580985
43 91 17905.283002
43 92 18820.110828
43 93 15130.290289
43 94 15740.764397
43 95 22619.539369
43 96 26398.404137
43 97 30009.738349
43 98 21654.761127
43 99 23221.317111
43 100 18707.362562
44 45 4826.818147
44 46 18520.551357
44 47 2593.657493
44 48 7594.312461
44 49 9447.150624
44 50 5673.957267
44 51 37749.314012
44 52 22643.225799
44 53 31343.235372
44 54 24518.220552
44 55 29921.262924
44 56 24996.352700
44 57 40437.432640
44 58 24154.937954
44 59 34133.447593
44 60 19896.225802
44 61 38888.939430
44 62 12542.884593
44 63 12567.515758
44 64 26756.559853
44 65 36609.364343
44 66 29819.739025
44 67 10634.905309
44 68 11592.316772
44 69 16896.982306
44 70 31761.194785
44 71 33392.216332
44 72 23029.050951
44 73 19777.067102
44 74 26390.390952
44 75 11767.447871
44 76 26956.719937
44 77 33094.853635
44 78 23691.505261
44 79 21779.414529
44 80 12800.763640
44 81 20152.545741
44 82 31157.511948
44 83 32865.943367
44 84 10977.718211
44 85 15173.974995
44 86 10031.090879
44 87 27382.027405
44 88 38387.053971
44 89 8371.015961
44 90 21977.413329
44 91 29147.211097
44 92 27069.954851
44 93 19559.661355
44 94 15374.634595
44 95 22119.417124
44 96 27320.428874
44 97 38840.035955
44 98 6773.841691
44 99 38167.727795
44 100 20643.979051
45 46 19085.605444
45 47 7416.741224
45 48 11078.435361
45 49 12696.600550
45 50 3086.591629
45 51 41884.354667
45 52 24813.353802
45 53 30880.577759
45 54 25871.256740
45 55 31383.714320
45 56 28080.316561
45 57 41459.519481
45 58 21067.758064
45 59 37560.326879
45 60 24565.729872
45 61 38560.011244
45 62 17295.523221
45 63 17051.127415
45 64 30117.644304
45 65 38869.471747
45 66 32117.700181
45 67 13014.249457
45 68 13978.694761
45 69 21099.751286
45 70 32840.024839
45 71 37809.520922
45 72 24356.320957
45 73 20235.896522
45 74 30479.344534
45 75 12090.386481
45 76 29515.863510
45 77 33916.631654
45 78 28470.960042
45 79 24255.032369
45 80 16762.937475
45 81 22038.663209
45 82 34684.991435
45 83 35889.580781
45 84 15803.694596
45 85 17237.622521
45 86 9687.281884
45 87 27784.140784
45 88 38448.410750
45 89 13035.162129
45 90 22400.496355
45 91 30910.810710
45 92 29111.800987
45 93 16173.185410
45 94 16583.631372
45 95 25040.885489
45 96 30498.379278
45 97 41526.711722
45 98 5929.186640
45 99 39927.282295
45 100 22910.507155
46 47 18900.363552
46 48 13089.320408
46 49 11766.465253
46 50 16089.938932
46 51 31970.625372
46 52 8847.166785
46 53 13399.164475
46 54 7381.059764
46 55 12751.752670
46 56 14865.507716
46 57 22386.272025
46 58 16709.006659
46 59 24186.233704
46 60 23231.499240
46 61 20616.229379
46 62 20256.129320
46 63 17474.114782
46 64 17694.089791
46 65 21380.979957
46 66 15225.653085
46 67 9193.744526
46 68 8649.740222
46 69 17066.252974
46 70 13819.464076
46 71 30668.462217
46 72 5980.040956
46 73 1286.440408
46 74 22159.339990
46 75 7005.231699
46 76 13838.743853
46 77 14831.163815
46 78 27925.223386
46 79 9670.435040
46 80 14230.375678
46 81 6091.143272
46 82 22201.678099
46 83 21005.381517
46 84 21425.886926
46 85 6213.772823
46 86 9441.879939
46 87 8862.975853
46 88 19893.294789
46 89 17805.272797
46 90 3462.580628
46 91 12814.727554
46 92 11854.413303
46 93 15875.231392
46 94 3695.669502
46 95 12071.837643
46 96 17127.391542
46 97 25015.821756
46 98 13158.657718
46 99 21462.290301
46 100 8046.348896
47 48 6645.579638
47 49 8523.148650
47 50 8039.245898
47 51 35703.655710
47 52 21999.765586
47 53 32057.775816
47 54 24333.318412
47 55 29605.325880
47 56 23733.670222
47 57 40290.252069
47 58 26143.701401
47 59 32577.178339
47 60 17484.125373
47 61 39478.172430
47 62 10069.589354
47 63 10383.970078
47 64 25291.409466
47 65 35769.810305
47 66 29008.433609
47 67 10277.369713
47 68 11164.555225
47 69 14909.852570
47 70 31645.756887
47 71 31153.904413
47 72 22883.424776
47 73 20182.331738
47 74 24416.958344
47 75 12553.115192
47 76 26012.009783
47 77 33110.733414
47 78 21168.137246
47 79 20957.977698
47 80 11097.185008
47 81 19731.480030
47 82 29550.171772
47 83 31577.623926
47 84 8397.475486
47 85 14785.238645
47 86 11258.983558
47 87 27686.540953
47 88 38774.735118
47 89 6057.042489
47 90 22354.799085
47 91 28663.562520
47 92 26443.203357
47 93 21703.198030
47 94 15496.989179
47 95 21001.364414
47 96 25972.818217
47 97 37729.221421
47 98 8535.295565
47 99 37614.316002
47 100 19976.367949
48 49 1888.746033
48 50 9619.666089
48 51 30862.872082
48 52 15354.264640
48 53 26482.320430
48 54 17834.482903
48 55 23020.585175
48 56 17403.248933
48 57 33763.784065
48 58 23903.672834
48 59 26627.587293
48 60 14781.308415
48 61 33650.708679
48 62 8757.110078
48 63 7066.077353
48 64 19216.617631
48 65 29162.946138
48 66 22388.989350
48 67 3936.412959
48 68 4690.626659
48 69 10259.201220
48 70 25158.197361
48 71 27073.669201
48 72 16420.528852
48 73 14367.453481
48 74 19459.158165
48 75 8038.071160
48 76 19440.148763
48 77 26709.008893
48 78 19264.076894
48 79 14333.600038
48 80 5784.336505
48 81 13135.406867
48 82 23694.305496
48 83 25272.729162
48 84 8953.299773
48 85 8246.952692
48 86 8137.590017
48 87 21601.434659
48 88 32699.913081
48 89 5063.491366
48 90 16444.940145
48 91 22030.945659
48 92 19797.631387
48 93 20300.417119
48 94 9455.211515
48 95 14534.446360
48 96 19738.198683
48 97 31266.589380
48 98 7864.014451
48 99 30969.847428
48 100 13330.788314
49 50 10960.182444
49 51 29446.743626
49 52 13483.442417
49 53 25152.179443
49 54 16087.895995
49 55 21210.129221
49 56 15574.862962
49 57 31983.240372
49 58 23804.192280
49 59 24891.993699
49 60 14255.254252
49 61 32192.063946
49 62 9040.436028
49 63 6809.926701
49 64 17461.269313
49 65 27274.213730
49 66 20500.756484
49 67 2640.414081
49 68 3135.235827
49 69 9177.756575
49 70 23406.373072
49 71 25911.162569
49 72 14700.584512
49 73 13022.903125
49 74 18072.579553
49 75 7598.322525
49 76 17553.945295
49 77 25001.809027
49 78 18882.187600
49 79 12445.627611
49 80 4692.494898
49 81 11328.153846
49 82 21993.158014
49 83 23441.222816
49 84 9756.782057
49 85 6517.550657
49 86 8300.916680
49 87 20065.212525
49 88 31137.534493
49 89 6041.368497
49 90 15028.200036
49 91 20181.150500
49 92 17925.189095
49 93 20516.593293
49 94 8076.580281
49 95 12672.344448
49 96 17933.218029
49 97 29396.254446
49 98 8844.605078
49 99 29101.761233
49 100 11458.731375
50 51 40404.409030
50 52 22212.302387
50 53 27796.675949
50 54 23000.720797
50 55 28516.750127
50 56 25884.767735
50 57 38476.010666
50 58 18662.527835
50 59 35513.502353
50 60 23986.143292
50 61 35474.646195
50 62 17045.694992
50 63 16271.324987
50 64 28074.594893
50 65 36226.347472
50 66 29517.083595
50 67 10754.532367
50 68 11680.345673
50 69 19875.846578
50 70 29882.564453
50 71 36689.842973
50 72 21487.932312
50 73 17217.283811
50 74 29019.522049
50 75 9129.379261
50 76 27041.105705
50 77 30912.144895
50 78 28178.546053
50 79 21787.511677
50 80 15401.805633
50 81 19359.139899
50 82 32723.025760
50 83 33607.730068
50 84 15990.577038
50 85 14698.027257
50 86 6655.735441
50 87 24736.095013
50 88 35366.774360
50 89 12696.730676
50 90 19368.268603
50 91 28129.934510
50 92 26431.790790
50 93 13948.800589
50 94 13759.490631
50 95 22784.883207
50 96 28338.086448
50 97 39052.411960
50 98 2968.392891
50 99 37115.440377
50 100 20367.390402
51 52 23449.365498
51 53 38515.729792
51 54 27282.617732
51 55 26276.949483
51 56 17155.210461
51 57 32022.091458
51 58 48678.835377
51 59 9846.586306
51 60 19520.071875
51 61 40946.132360
51 62 26432.016308
51 63 25337.856575
51 64 14309.498544
51 65 20820.467075
51 66 20476.386414
51 67 30143.462248
51 68 29396.657908
51 69 20852.961038
51 70 29013.694912
51 71 6370.595099
51 72 27679.674502
51 73 32216.818312
51 74 11406.483047
51 75 34466.607918
51 76 19430.875221
51 77 31006.084798
51 78 18796.918603
51 79 22321.281416
51 80 25122.423833
51 81 25895.349459
51 82 10230.921469
51 83 14033.455302
51 84 28977.418137
51 85 27839.284370
51 86 36499.079774
51 87 32547.894899
51 88 38060.449958
51 89 29704.761073
51 90 32198.991972
51 91 24281.027004
51 92 22751.944401
51 93 47307.426774
51 94 30555.274353
51 95 19922.437919
51 96 15122.752838
51 97 17386.737455
51 98 38172.870343
51 99 25384.307891
51 100 23924.957424
52 53 16798.310970
52 54 4683.167755
52 55 8153.862301
52 56 6332.841640
52 57 18970.842927
52 58 25416.215712
52 59 15340.616098
52 60 18904.273274
52 61 21964.394456
52 62 18945.493836
52 63 15975.072468
52 64 9164.210779
52 65 14061.299627
52 66 7308.059316
52 67 12029.710564
52 68 11061.117627
52 69 13196.697108
52 70 10872.041152
52 71 22933.495301
52 72 4442.158862
52 73 8864.411537
52 74 14712.264851
52 75 13649.992228
52 76 5116.172410
52 77 12843.825223
52 78 23118.050386
52 79 1830.562449
52 80 12839.933389
52 81 3016.432444
52 82 13456.435770
52 83 12245.988534
52 84 21015.739884
52 85 7584.330623
52 86 16207.684389
52 87 10474.361362
52 88 20033.063619
52 89 18403.529265
52 90 8768.303392
52 91 6784.262924
52 92 4443.933206
52 93 24700.953406
52 94 8831.062350
52 95 4337.104622
52 96 8386.977244
52 97 16929.916558
52 98 19309.689276
52 99 15618.707981
52 100 2025.215414
53 54 12130.978297
53 55 12394.141215
53 56 22554.791186
53 57 14769.858985
53 58 17791.962988
53 59 28995.580342
53 60 35195.593159
53 61 7691.672155
53 62 33368.014808
53 63 30472.920485
53 64 25103.386945
53 65 20792.537905
53 66 18112.784703
53 67 22592.716307
53 68 22023.019822
53 69 29122.006018
53 70 10214.801486
53 71 39228.293849
53 72 12556.774542
53 73 12131.412251
53 74 31353.974753
53 75 19587.522634
53 76 19277.240175
53 77 8926.437453
53 78 39651.303771
53 79 18565.216165
53 80 27144.715636
53 81 16131.008228
53 82 28335.033823
53 83 24865.049277
53 84 34729.684866
53 85 19152.333624
53 86 21461.821003
53 87 6331.155535
53 88 8230.840561
53 89 31181.371646
53 90 10175.349425
53 91 14275.550709
53 92 15855.486166
53 93 20608.655100
53 94 17076.713713
53 95 21133.629209
53 96 23857.760021
53 97 25466.650867
53 98 25160.498710
53 99 18048.110501
53 100 17689.238574
54 55 5516.119711
54 56 10577.765470
54 57 15958.190995
54 58 22570.335594
54 59 18421.303956
54 60 23452.901968
54 61 17434.446710
54 62 22814.947616
54 63 19826.399492
54 64 13276.144404
54 65 14045.396847
54 66 8274.795085
54 67 14056.105796
54 68 13180.461317
54 69 17580.554249
54 70 7323.742773
54 71 27319.295012
54 72 1514.957679
54 73 6719.260566
54 74 19266.501544
54 75 13908.031527
54 76 7911.239489
54 77 8960.909906
54 78 27749.109353
54 79 6485.162003
54 80 16541.102867
54 81 4926.145176
54 82 17077.735286
54 83 14714.511046
54 84 24652.856319
54 85 9587.709599
54 86 16482.054081
54 87 5800.582765
54 88 15707.304263
54 89 21639.139542
54 90 5532.068300
54 91 5444.213291
54 92 4989.171167
54 93 22701.748639
54 94 9299.042767
54 95 9008.545499
54 96 12207.545092
54 97 17882.118075
54 98 20032.441255
54 99 14167.067312
54 100 5886.999722
55 56 11665.364230
55 57 10846.865486
55 58 26536.316412
55 59 16634.645867
55 60 26509.058193
55 61 15209.060280
55 62 27093.907592
55 63 24127.334305
55 64 13701.424894
55 65 9358.027832
55 66 5801.122216
55 67 19360.838908
55 68 18447.199159
55 69 21137.450240
55 70 3073.928686
55 71 27599.240959
55 72 7029.855082
55 73 11915.436404
55 74 20418.391176
55 75 19418.792447
55 76 7749.206434
55 77 5229.827736
55 78 30386.593796
55 79 9799.682414
55 80 20986.038210
55 81 9885.404272
55 82 16224.454273
55 83 12478.903442
55 84 29164.812167
55 85 14823.215757
55 86 21986.426432
55 87 7202.476473
55 88 12743.126928
55 89 26457.762724
55 90 10247.522968
55 91 2102.867028
55 92 4570.166188
55 93 27361.931920
55 94 14804.138051
55 95 11577.204418
55 96 12260.249135
55 97 13737.796477
55 98 25548.503261
55 99 8711.101247
55 100 10056.313752
56 57 21297.347388
56 58 31565.432860
56 59 9784.627808
56 60 15421.152976
56 61 26762.789898
56 62 17903.339547
56 63 15258.636363
56 64 2845.821530
56 65 12967.511862
56 66 7170.338664
56 67 15134.734444
56 68 14204.724952
56 69 11070.741287
56 70 14738.782389
56 71 16741.635045
56 72 10697.855064
56 73 15064.578868
56 74 8871.107856
56 75 18339.113970
56 76 4043.621690
56 77 16892.673887
56 78 18910.446686
56 79 5195.407812
56 80 12934.115674
56 81 8774.486382
56 82 7401.582589
56 83 7869.590704
56 84 20398.987909
56 85 11606.008088
56 86 20696.800890
56 87 16265.852224
56 88 24402.379581
56 89 18844.916720
56 90 15100.548565
56 91 9619.646567
56 92 7143.204679
56 93 30483.676848
56 94 13898.893466
56 95 3155.047056
56 96 2479.417468
56 97 14073.970183
56 98 23195.263082
56 99 16190.904425
56 100 6840.048881
57 58 32387.712324
57 59 22349.188325
57 60 36673.765890
57 61 11395.042610
57 62 37860.628120
57 63 34911.531102
57 64 22552.441641
57 65 11203.512273
57 66 14166.821454
57 67 30013.657441
57 68 29131.445918
57 69 31676.301265
57 70 8677.128368
57 71 35052.955274
57 72 17423.384810
57 73 21284.949720
57 74 29282.330196
57 75 29369.160409
57 76 17285.884724
57 77 7620.610399
57 78 40168.472274
57 79 20540.545507
57 80 31810.471239
57 81 20663.892660
57 82 23332.925789
57 83 18445.724100
57 84 39983.633725
57 85 25523.241571
57 86 31826.903987
57 87 14091.979623
57 88 8339.750169
57 89 37303.521812
57 90 19194.909793
57 91 12304.992258
57 92 14940.141900
57 93 34596.823135
57 94 25096.093935
57 95 22003.267925
57 96 21001.699877
57 97 15214.983058
57 98 35538.723829
57 99 6658.911243
57 100 20899.678479
58 59 40687.350347
58 60 37819.263398
58 61 24341.152626
58 62 32653.525633
58 63 30613.698516
58 64 34399.540839
58 65 35894.329135
58 66 30827.887382
58 67 21534.014864
58 68 21737.007232
58 69 32023.286903
58 70 25870.075639
58 71 47135.758662
58 72 21655.473564
58 73 16551.816330
58 74 38614.347638
58 75 16264.256970
58 76 30157.201348
58 77 25525.588919
58 78 42537.966077
58 79 26373.744816
58 80 28062.555889
58 81 22793.901609
58 82 38860.999991
58 83 37216.360979
58 84 32647.855734
58 85 21572.497841
58 86 15790.917887
58 87 19567.573372
58 88 25824.032426
58 89 28781.272971
58 90 17064.054097
58 91 27546.595963
58 92 27555.392495
58 93 5050.048140
58 94 18571.282536
58 95 28767.611867
58 96 33783.639732
58 97 40170.182042
58 98 17619.279701
58 99 34420.962191
58 100 24755.353838
59 60 19984.259332
59 61 31109.519464
59 62 25045.387514
59 63 22974.812077
59 64 7445.670953
59 65 11223.940399
59 66 10885.039567
59 67 24768.561335
59 68 23867.355046
59 69 18242.590658
59 70 19258.700594
59 71 12999.867903
59 72 19102.929390
59 73 24163.314616
59 74 10223.246164
59 75 28121.465493
59 76 10563.990107
59 77 21209.707773
59 78 21561.537748
59 79 14725.488180
59 80 21483.183436
59 81 18189.094565
59 82 3105.309219
59 83 4208.244358
59 84 27704.840156
59 85 21390.454608
59 86 30478.572587
59 87 23255.956699
59 88 28214.309314
59 89 27104.093044
59 90 23724.016547
59 91 14723.281253
59 92 13568.147481
59 93 40011.814876
59 94 23620.265003
59 95 12938.284545
59 96 7310.736166
59 97 8700.279313
59 98 32893.591358
59 99 15782.496066
59 100 16392.876307
60 61 40860.426820
60 62 7457.523907
60 63 7752.320377
60 64 14838.295871
60 65 27946.689250
60 66 22591.004296
60 67 16303.886243
60 68 16089.467325
60 69 6174.487222
60 70 29491.126851
60 71 14095.966241
60 72 22714.533686
60 73 24192.037753
60 74 9805.140123
60 75 21576.793435
60 76 19391.795803
60 77 31573.566544
60 78 4745.709516
60 79 17077.316977
60 80 9762.800213
60 81 19064.585248
60 82 17007.579193
60 83 21134.662536
60 84 9722.482212
60 85 17074.988423
60 86 22555.280303
60 87 29044.522622
60 88 38908.118689
60 89 11537.537655
60 90 25511.506496
60 91 24632.610364
60 92 21981.936702
60 93 34757.411157
60 94 20010.215551
60 95 14943.679851
60 96 16276.198125
60 97 27740.169803
60 98 22618.682436
60 99 31544.682812
60 100 17602.195871
61 62 39942.888359
61 63 36981.144807
61 64 28907.946924
61 65 20985.360003
61 66 20791.871304
61 67 29719.654904
61 68 29061.289333
61 69 35013.141921
61 70 12186.391771
61 71 42755.958629
61 72 18345.459903
61 73 19329.791959
61 74 35591.792581
61 75 27121.955861
61 76 22942.661806
61 77 10064.393046
61 78 45059.237484
61 79 23794.639374
61 80 33646.921802
61 81 22129.084565
61 82 31201.836365
61 83 26912.785840
61 84 41530.575779
61 85 25904.302016
61 86 29088.935445
61 87 12219.253276
61 88 3135.040035
